-10.0	4.955731715780993e-07
-9.96996996996997	5.209817253181882e-07
-9.93993993993994	5.476381258736358e-07
-9.90990990990991	5.756007418675833e-07
-9.87987987987988	6.049305226677131e-07
-9.84984984984985	6.356911051104024e-07
-9.81981981981982	6.679489242880298e-07
-9.78978978978979	7.017733285382122e-07
-9.75975975975976	7.372366987777463e-07
-9.72972972972973	7.744145723281752e-07
-9.6996996996997	8.133857713841197e-07
-9.66966966966967	8.542325362798073e-07
-9.63963963963964	8.970406637136539e-07
-9.60960960960961	9.41899650095204e-07
-9.57957957957958	9.88902840183357e-07
-9.54954954954955	1.0381475811894569e-06
-9.51951951951952	1.0897353825235436e-06
-9.48948948948949	1.1437720813670135e-06
-9.45945945945946	1.2003680142597744e-06
-9.42942942942943	1.2596381948950794e-06
-9.3993993993994	1.3217024983203692e-06
-9.36936936936937	1.3866858517475631e-06
-9.33933933933934	1.4547184321817241e-06
-9.30930930930931	1.5259358710822239e-06
-9.27927927927928	1.600479466276203e-06
-9.24924924924925	1.6784964013496e-06
-9.21921921921922	1.7601399727466778e-06
-9.18918918918919	1.8455698248148628e-06
-9.15915915915916	1.934952193037363e-06
-9.12912912912913	2.028460155702121e-06
-9.0990990990991	2.1262738942616318e-06
-9.06906906906907	2.228580962644196e-06
-9.03903903903904	2.3355765657833866e-06
-9.00900900900901	2.447463847638854e-06
-8.97897897897898	2.5644541889877586e-06
-8.94894894894895	2.6867675152726928e-06
-8.91891891891892	2.8146326147983295e-06
-8.88888888888889	2.9482874675757043e-06
-8.85885885885886	3.0879795851194573e-06
-8.82882882882883	3.2339663615103303e-06
-8.7987987987988	3.3865154360417458e-06
-8.76876876876877	3.545905067776164e-06
-8.73873873873874	3.712424522343836e-06
-8.70870870870871	3.8863744713234175e-06
-8.67867867867868	4.068067404550941e-06
-8.64864864864865	4.257828055710543e-06
-8.618618618618619	4.455993841567532e-06
-8.588588588588589	4.6629153152113885e-06
-8.558558558558559	4.878956633683357e-06
-8.528528528528529	5.1044960403704965e-06
-8.498498498498499	5.339926362555278e-06
-8.468468468468469	5.585655524516791e-06
-8.438438438438439	5.842107076586925e-06
-8.408408408408409	6.1097207405721305e-06
-8.378378378378379	6.3889529719583576e-06
-8.348348348348349	6.680277539324169e-06
-8.318318318318319	6.984186121393792e-06
-8.288288288288289	7.30118892216953e-06
-8.258258258258259	7.63181530458949e-06
-8.228228228228229	7.976614443163846e-06
-8.198198198198199	8.336155996050078e-06
-8.168168168168169	8.711030797034104e-06
-8.138138138138139	9.101851567891235e-06
-8.108108108108109	9.509253651608047e-06
-8.078078078078079	9.93389576695223e-06
-8.048048048048049	1.0376460784884748e-05
-8.018018018018019	1.0837656527314572e-05
-7.987987987987988	1.1318216588703062e-05
-7.957957957957958	1.1818901181031177e-05
-7.927927927927928	1.2340498002648217e-05
-7.897897897897898	1.2883823131527813e-05
-7.867867867867868	1.3449721943461746e-05
-7.837837837837838	1.403907005572795e-05
-7.807807807807808	1.4652774296774902e-05
-7.777777777777778	1.5291773702468914e-05
-7.747747747747748	1.5957040539456987e-05
-7.717717717717718	1.66495813562013e-05
-7.687687687687688	1.7370438062246916e-05
-7.657657657657658	1.8120689036288166e-05
-7.627627627627628	1.890145026360269e-05
-7.597597597597598	1.97138765034265e-05
-7.5675675675675675	2.055916248684636e-05
-7.5375375375375375	2.1438544145788328e-05
-7.5075075075075075	2.235329987368527e-05
-7.4774774774774775	2.330475181840673e-05
-7.4474474474474475	2.4294267208038117e-05
-7.4174174174174174	2.5323259710096017e-05
-7.387387387387387	2.6393190824769522e-05
-7.357357357357357	2.7505571312776122e-05
-7.327327327327327	2.8661962658422146e-05
-7.297297297297297	2.9863978568457052e-05
-7.267267267267267	3.1113286507310727e-05
-7.237237237237237	3.241160926930021e-05
-7.207207207207207	3.376072658839243e-05
-7.177177177177177	3.5162476786105205e-05
-7.147147147147147	3.6618758458127474e-05
-7.117117117117117	3.8131532200235404e-05
-7.087087087087087	3.970282237407622e-05
-7.057057057057057	4.133471891338885e-05
-7.027027027027027	4.3029379171222385e-05
-6.996996996996997	4.478902980870929e-05
-6.966966966966967	4.6615968725942996e-05
-6.936936936936937	4.851256703550011e-05
-6.906906906906907	5.0481271079143006e-05
-6.876876876876877	5.252460448822458e-05
-6.846846846846847	5.4645170288312174e-05
-6.816816816816817	5.6845653048531114e-05
-6.786786786786786	5.912882107612417e-05
-6.756756756756756	6.149752865670154e-05
-6.726726726726726	6.395471834065247e-05
-6.696696696696696	6.650342327616714e-05
-6.666666666666666	6.914676958930695e-05
-6.636636636636636	7.188797881154376e-05
-6.606606606606606	7.473037035517182e-05
-6.576576576576576	7.767736403697589e-05
-6.546546546546546	8.073248265052485e-05
-6.516516516516516	8.389935458743334e-05
-6.486486486486486	8.718171650791755e-05
-6.456456456456456	9.058341606094665e-05
-6.426426426426426	9.410841465426897e-05
-6.396396396396396	9.776079027456413e-05
-6.366366366366366	0.0001015447403579526
-6.336336336336336	0.00010546458471105914
-6.306306306306306	0.0001095247684828058
-6.276276276276276	0.00011372986518707371
-6.246246246246246	0.00011808457977634895
-6.216216216216216	0.00012259375176642878
-6.186186186186186	0.00012726235841223688
-6.156156156156156	0.0001320955179347582
-6.126126126126126	0.00013709849279906658
-6.096096096096096	0.00014227669304338802
-6.066066066066066	0.0001476356796590935
-6.036036036036036	0.00015318116802148213
-6.006006006006006	0.00015891903137117336
-5.975975975975976	0.0001648553043458801
-5.945945945945946	0.0001709961865622927
-5.915915915915916	0.00017734804624775925
-5.885885885885886	0.0001839174239213964
-5.8558558558558556	0.00019071103612421913
-5.8258258258258255	0.00019773577919782618
-5.7957957957957955	0.00020499873311112762
-5.7657657657657655	0.0002125071653345436
-5.7357357357357355	0.0002202685347610549
-5.7057057057057055	0.00022829049567342215
-5.675675675675675	0.00023658090175684076
-5.645645645645645	0.0002451478101562291
-5.615615615615615	0.00025399948557729965
-5.585585585585585	0.0002631444044304854
-5.555555555555555	0.00027259125901674407
-5.525525525525525	0.0002823489617541867
-5.495495495495495	0.00029242664944441495
-5.465465465465465	0.0003028336875773826
-5.435435435435435	0.0003135796746735284
-5.405405405405405	0.00032467444666184835
-5.375375375375375	0.00033612808129251373
-5.345345345345345	0.00034795090258255804
-5.315315315315315	0.00036015348529308674
-5.285285285285285	0.00037274665943637706
-5.255255255255255	0.00038574151481116813
-5.225225225225225	0.00039914940556435484
-5.195195195195195	0.0004129819547772172
-5.165165165165165	0.000427251059074236
-5.135135135135135	0.0004419688932524628
-5.105105105105105	0.0004571479149293255
-5.075075075075075	0.0004728008692066635
-5.045045045045045	0.000488940793348699
-5.015015015015015	0.0005055810214715662
-4.984984984984985	0.0005227351892419229
-4.954954954954955	0.0005404172385820869
-4.924924924924925	0.0005586414223790362
-4.894894894894895	0.0005774223091945347
-4.864864864864865	0.0005967747879735328
-4.834834834834835	0.0006167140727479124
-4.804804804804805	0.0006372557073325492
-4.774774774774775	0.0006584155700105505
-4.744744744744745	0.0006802098782044592
-4.714714714714715	0.0007026551931300948
-4.684684684684685	0.0007257684244296085
-4.654654654654655	0.0007495668347802416
-4.624624624624625	0.0007740680444751595
-4.594594594594595	0.0007992900359726536
-4.564564564564565	0.0008252511584098894
-4.534534534534535	0.0008519701320772818
-4.504504504504505	0.0008794660528494919
-4.474474474474475	0.0009077583965689128
-4.444444444444445	0.0009368670233774527
-4.414414414414415	0.0009668121819922735
-4.384384384384385	0.000997614513921092
-4.354354354354355	0.0010292950576125252
-4.324324324324325	0.0010618752525368561
-4.2942942942942945	0.0010953769431925379
-4.2642642642642645	0.0011298223830336078
-4.2342342342342345	0.001165234238313118
-4.2042042042042045	0.001201635591837591
-4.1741741741741745	0.001239049946627407
-4.1441441441441444	0.0012775012294779279
-4.114114114114114	0.001317013794416116
-4.084084084084084	0.00135761242604724
-4.054054054054054	0.00139932234278625
-4.024024024024024	0.0014421691999682669
-3.9939939939939944	0.0014861790928325578
-3.9639639639639643	0.001531378559374309
-3.9339339339339343	0.0015777945830583726
-3.9039039039039043	0.0016254545953891637
-3.8738738738738743	0.0016743864783307304
-3.8438438438438443	0.0017246185665709879
-3.8138138138138142	0.001776179649624044
-3.783783783783784	0.0018290989737644306
-3.753753753753754	0.001883406243787044
-3.723723723723724	0.0019391316245865055
-3.693693693693694	0.001996305742549579
-3.663663663663664	0.0020549596867542675
-3.633633633633634	0.002115125009969138
-3.603603603603604	0.002176833729446354
-3.573573573573573	0.002240118327501901
-3.543543543543543	0.0023050117518763815
-3.513513513513513	0.0023715474158698146
-3.483483483483483	0.002439759198243722
-3.453453453453453	0.002509681442883876
-3.423423423423423	0.0025813489582169626
-3.393393393393393	0.002654797016374484
-3.363363363363363	0.002730061352097108
-3.333333333333333	0.002807178161372787
-3.303303303303303	0.0028861840998018373
-3.273273273273273	0.002967116280682292
-3.243243243243243	0.003050012272808749
-3.213213213213213	0.0031349100979780288
-3.183183183183183	0.0032218482281949025
-3.153153153153153	0.003310865582571258
-3.123123123123123	0.0034020015239120253
-3.093093093093093	0.0034952958549812675
-3.063063063063063	0.003590788814441892
-3.033033033033033	0.0036885210724624455
-3.003003003003003	0.0037885337259845587
-2.972972972972973	0.003890868293644633
-2.942942942942943	0.003995566710343523
-2.9129129129129128	0.004102671321457839
-2.8828828828828827	0.0042122248766868755
-2.8528528528528527	0.004324270523529001
-2.8228228228228227	0.004438851800381597
-2.7927927927927927	0.00455601262925868
-2.7627627627627627	0.0046757973081204855
-2.7327327327327327	0.004798250502809401
-2.7027027027027026	0.004923417238586752
-2.6726726726726726	0.005051342891265138
-2.6426426426426426	0.005182073177931084
-2.6126126126126126	0.005315654147253013
-2.5825825825825826	0.005452132169369626
-2.5525525525525525	0.005591553925354029
-2.5225225225225225	0.005733966396249039
-2.4924924924924925	0.005879416851669392
